label;nz;tf;TF;entropy
mobility;4;5;5;1.9219280948873623
mockery;5;5;5;2.3219280948873626
mode;59;83;83;5.549696136599725
model;211;438;438;6.681667307799065
modeling;11;12;12;3.418295834054489
modelling;5;6;6;2.2516291673878226
moderate;13;14;14;3.6644977792004623
moderation;5;5;5;2.3219280948873626
modern;49;80;80;5.0750705203641795
modernism;4;4;4;2.0
modernist;15;16;16;3.875
modernization;8;8;8;3.0
modesty;5;5;5;2.3219280948873626
modification;54;83;83;5.496800238701372
modulation;36;50;50;4.956565630242719
module;62;156;156;4.690964009134691
modulo;5;5;5;2.3219280948873626
moisture;17;20;20;3.984183719779189
mold;3;4;4;1.5
mole;7;10;10;2.6464393446710153
molecule;125;275;275;6.218776078012062
mollusk;9;9;9;3.169925001442312
moment;50;102;102;5.103667807968117
momentis;5;5;5;2.3219280948873626
momentum;41;53;53;5.057924699764575
monarch;44;76;76;4.877771061705208
monarchy;35;63;63;4.516519348007101
monasterii;5;5;5;2.3219280948873626
monastery;67;158;158;5.015665876378676
monastic;18;19;19;4.142664355548851
monasticism;6;8;8;2.4056390622295662
monde;4;4;4;2.0
money;105;169;169;6.143158604907867
monitor;8;11;11;2.9139770731827523
monk;88;165;165;5.788334472870141
monkey;8;8;8;3.0
monocot;9;11;11;3.0271691184406193
monograph;18;19;19;4.142664355548851
monologue;7;7;7;2.807354922057604
monopoly;31;35;35;4.8791433740260075
monoxide;6;8;8;2.4056390622295662
monster;12;12;12;3.584962500721156
month;84;188;188;5.662791640886786
months;62;186;186;5.265748641334205
monument;67;96;96;5.827972558397646
moocher;9;9;9;3.169925001442312
mood;28;36;36;4.5514621540397995
moon;88;267;267;4.546439418765114
moonlight;5;5;5;2.3219280948873626
moor;18;39;39;3.4684636589135898
mooring;18;26;26;3.979097891134804
moral;18;18;18;4.169925001442313
morale;11;12;12;3.418295834054489
morality;29;39;39;4.6287447707997655
morals;11;11;11;3.459431618637298
moray;7;10;10;2.521928094887363
morbidity;6;9;9;2.503258334775646
more;305;587;587;7.289181079147854
morning;23;47;47;3.9688585322525127
morpheme;6;6;6;2.584962500721156
morphisms;7;7;7;2.807354922057604
morphology;19;23;23;4.142914673354254
morsitans;3;3;3;1.584962500721156
mortal;19;21;21;4.165894208390023
mortality;20;32;32;3.7743974703476995
mortar;14;15;15;3.773557262275185
mosaic;15;20;20;3.7841837197791888
mosque;27;47;47;4.2868482362420215
most;333;870;870;6.583262962262762
moth;11;13;13;3.334679141051595
mother;161;400;400;5.9067217923376525
motif;32;38;38;4.912272579176129
motion;99;164;164;6.018846817227492
motivation;31;45;45;4.730416151741001
motive;17;22;22;3.9139770731827506
motor;16;19;19;3.892407118592878
motorcycle;11;15;15;3.323231428797621
motorway;3;3;3;1.584962500721156
motto;10;11;11;3.277613436819116
mound;11;14;14;3.378783493486176
mount;12;12;12;3.584962500721156
mountain;70;149;149;5.087077046024479
mountaineer;11;11;11;3.459431618637298
mourning;9;10;10;3.1219280948873624
mouse;12;15;15;3.5068905956085192
mouth;37;115;115;3.852538283666984
mouthpiece;11;13;13;3.334679141051595
mouthwash;44;51;51;5.368312106592539
mov;6;9;9;2.4193819456463714
move;63;101;101;5.5264009393985765
movement;252;592;592;6.594278057696357
movie;81;140;140;5.585483389519073
moving;11;11;11;3.459431618637298
much;184;358;358;6.481666610597247
mud;17;21;21;3.9754180179138334
multiculturalism;4;4;4;2.0
multimedia;5;5;5;2.3219280948873626
multiple;21;27;27;4.208410187268527
multiplex;5;5;5;2.3219280948873626
multiplication;23;33;33;4.369707376737534
multiplicity;5;7;7;2.235926350629033
multituberculates;2;2;2;1.0
multitude;15;25;25;3.4790795706241737
multiverse;12;17;17;3.454822399946607
mummy;9;10;10;3.121928094887362
municipality;52;108;108;4.971008246075483
munitions;9;9;9;3.169925001442312
mural;12;14;14;3.4677201004745006
murder;60;140;140;4.93326302599006
murderer;19;25;25;3.8577968115985937
muricid;4;6;6;1.9182958340544896
muscat;2;2;2;1.0
muscle;34;43;43;4.9435929523262025
musculature;5;5;5;2.3219280948873626
muse;9;11;11;3.0957952550009344
museum;103;220;220;5.714181324754933
mushroom;12;18;18;3.197159723424149
music;156;277;277;6.635605301314022
musical;21;26;26;4.286790198827112
musician;26;29;29;4.651084443403435
musket;8;9;9;2.94770277922009
mutation;34;42;42;4.94577248225106
mutilation;7;9;9;2.6416041678685938
mutiny;10;12;12;3.2516291673878226
muzzle;6;7;7;2.5216406363433186
my;44;62;62;5.207992076411225
mycobiont;5;6;6;2.2516291673878226
myself;7;8;8;2.75
mystery;35;79;79;4.5412346184859445
mystic;8;8;8;3.0
mysticism;21;26;26;4.238901256602631
mysticist;6;6;6;2.584962500721156
myth;75;159;159;5.272170350503886
mythology;42;79;79;4.459478625267983
nacre;6;6;6;2.584962500721156
nage;4;4;4;2.0
nail;8;8;8;3.0
name;461;1500;1500;6.96393397082351
namesake;13;14;14;3.6644977792004623
nanda;8;8;8;3.0
nanograms;5;5;5;2.3219280948873626
nanotechnology;5;5;5;2.3219280948873626
narrative;26;45;45;4.354936219469005
narrator;33;50;50;4.736174630069642
nation;179;405;405;6.075804567112172
national;90;157;157;6.169674077538299
nationale;7;7;7;2.807354922057604
nationalisation;6;6;6;2.584962500721156
nationalism;13;17;17;3.4992275471326932
nationalist;6;7;7;2.5216406363433186
nationality;27;36;36;4.527719015921096
native;37;87;87;4.506418646250398
natural;43;132;132;4.591917297189059
naturalism;10;11;11;3.2776134368191165
naturalist;25;29;29;4.582118926162054
nature;157;368;368;5.799179447085972
naturem;3;3;3;1.584962500721156
nausea;11;13;13;3.392747410448785
nave;9;14;14;2.9852281360342516
navigation;29;32;32;4.8125
navigator;3;4;4;1.5
navy;46;77;77;4.992589996039646
nebula;4;7;7;1.8423709931771088
necessity;29;47;47;4.509494905320961
neck;38;64;64;4.874389062229567
necromancy;6;6;6;2.584962500721156
necropolis;7;10;10;2.721928094887362
nectar;11;14;14;3.378783493486176
need;110;226;226;5.923731307327649
needle;12;13;13;3.5465935642949384
negation;13;19;19;3.497155802575671
negative;16;20;20;3.821928094887362
neglect;5;5;5;2.3219280948873626
negotiation;42;53;53;5.1803817751546335
negro;5;6;6;2.2516291673878226
neighbor;28;38;38;4.606755724585685
neighborhood;15;25;25;3.669275070710713
neighbour;18;20;20;4.1219280948873624
neighbourhood;20;36;36;4.009523959475163
neither;18;23;23;4.001822825622231
nemesis;8;8;8;3.0
neologism;7;7;7;2.807354922057604
nephew;26;41;41;4.412940883808314
neptunium;7;9;9;2.6416041678685933
nerve;9;14;14;2.8962915290459286
nest;6;6;6;2.584962500721156
net;9;10;10;3.121928094887362
network;130;212;212;6.35210106450878
networking;5;5;5;2.3219280948873626
neurologist;14;15;15;3.773557262275185
neurology;7;7;7;2.807354922057604
neuron;15;20;20;3.721928094887362
neurone;8;10;10;2.921928094887362
neurones;8;13;13;2.7773627950641693
neuropathology;4;4;4;2.0
neuroscience;8;8;8;3.0
neutral;12;20;20;3.208694969562842
neutralization;9;9;9;3.169925001442312
neutron;50;94;94;5.2140221658441765
newcomer;9;9;9;3.169925001442312
news;36;59;59;4.60190537462731
newsletter;9;10;10;3.1219280948873624
newspaper;75;112;112;5.931114158777081
next;4;7;7;1.8423709931771088
nexus;7;7;7;2.807354922057604
niche;24;25;25;4.5638561897747225
nickname;26;35;35;4.468728288980286
niece;17;27;27;3.754163427768882
niger;5;5;5;2.3219280948873626
night;46;94;94;4.940241979743011
nightclub;5;5;5;2.3219280948873626
nightlife;11;12;12;3.418295834054489
nights;12;12;12;3.584962500721156
nigropalmatus;3;3;3;1.584962500721156
nihilism;4;4;4;2.0
nilotica;6;7;7;2.5216406363433186
nine;40;51;51;5.167044214308414
nineteen;5;5;5;2.3219280948873626
nineteenth;4;5;5;1.9219280948873623
ninth;3;3;3;1.584962500721156
nitrate;14;21;21;3.594465636961452
nitrile;9;10;10;3.121928094887362
nitrite;5;5;5;2.3219280948873626
nitrogen;48;74;74;5.308493440452505
no;106;200;200;5.71146564313473
nobelium;5;5;5;2.3219280948873626
nobility;22;43;43;3.720730793768271
noble;50;86;86;5.152740993391961
nobleman;12;13;13;3.5465935642949384
noblemen;6;7;7;2.5216406363433186
nobody;9;9;9;3.169925001442312
nod;7;11;11;2.663532754804255
node;14;16;16;3.75
nodule;17;20;20;3.984183719779189
noise;28;34;34;4.675698135367986
nomenclature;20;30;30;4.02807299638851
nomination;37;55;55;4.973971132496172
nominee;19;27;27;3.8789065964448324
nonaggression;4;6;6;1.9182958340544893
none;40;62;62;4.856791471398042
nonempty;2;6;6;0.9182958340544896
nonentity;6;6;6;2.584962500721156
nonfiction;6;7;7;2.521640636343318
nonviolence;6;7;7;2.521640636343318
nonzero;8;8;8;3.0
noon;2;6;6;0.6500224216483541
norm;17;31;31;3.6877084094565507
normal;16;20;20;3.821928094887362
norteamericano;5;7;7;2.235926350629033
north;120;503;503;4.7509183986491585
northeast;27;72;72;3.746480056753084
northern;6;7;7;2.5216406363433186
northwest;22;70;70;3.846889542105685
nose;14;17;17;3.734521664779752
nostril;6;8;8;2.4056390622295662
notable;31;57;57;4.388707377120868
notation;35;56;56;4.651478922893311
note;100;186;186;6.0659995881840905
notebook;8;8;8;3.0
nothing;62;85;85;5.706162259539853
notice;23;34;34;4.373796296941798
notion;63;139;139;4.851009302151152
notions;23;30;30;4.256564762130954
notoriety;6;7;7;2.5216406363433186
noumenon;7;11;11;2.550340709546389
noun;37;55;55;5.011095568495561
nous;7;8;8;2.75
nova;6;6;6;2.584962500721156
novel;173;495;495;6.016866137988403
novelette;6;6;6;2.584962500721156
novelist;24;29;29;4.487122805397798
novella;7;7;7;2.807354922057604
novelty;6;6;6;2.584962500721156
novo;9;14;14;2.9852281360342525
now;146;395;395;5.687971767391735
nowhere;8;8;8;3.0
nuance;4;5;5;1.9219280948873623
nuclei;43;63;63;5.185624320628057
nucleon;4;7;7;1.8423709931771086
nucleosynthesis;7;7;7;2.807354922057604
nucleus;66;151;151;4.965078333594269
nuclides;9;12;12;3.0220552088742005
nullification;8;8;8;3.0
number;449;1688;1688;6.040996717174005
numbering;19;22;22;4.186704345910023
numeral;67;130;130;5.3676997176581045
nun;17;25;25;3.779470570797251
nunation;4;4;4;2.0
nurse;15;21;21;3.7849418274376427
nut;19;24;24;4.136842188131013
nutrient;11;15;15;3.2402239289418517
nutrition;9;9;9;3.169925001442312
nymph;9;10;10;3.121928094887362
oak;11;14;14;3.378783493486176
oases;5;6;6;2.2516291673878226
oasis;6;6;6;2.584962500721156
oat;12;12;12;3.584962500721156
oath;32;53;53;4.711424171904194
obedience;14;19;19;3.531630646367965
obelisk;7;7;7;2.807354922057604
obituary;17;24;24;4.001629167387823
object;200;421;421;6.551940699432116
objection;24;31;31;4.386143391856654
objective;23;42;42;4.029953590662723
oblati;4;4;4;2.0
obligation;33;42;42;4.927798970294787
obliquity;4;5;5;1.9219280948873623
oblivion;4;4;4;2.0
obscenity;8;8;8;3.0
obscurity;12;15;15;3.5068905956085183
observance;10;14;14;3.093069207771891
observation;100;170;170;6.185031817346504
observatory;24;33;33;4.244201029765524
observavi;4;4;4;2.0
observer;31;41;41;4.714514736896125
obsession;8;11;11;2.845350936622437
obstacle;18;24;24;4.022055208874201
obverse;4;9;9;1.8910611120726528
occasion;21;42;42;3.6950742676562784
occasions;28;43;43;4.167992281775721
occidental;3;3;3;1.584962500721156
occultist;7;7;7;2.807354922057604
occupancy;15;20;20;3.7841837197791888
occupation;51;85;85;5.081991860569346
occupier;5;5;5;2.3219280948873626
occurrence;21;26;26;4.209867121904035
ocean;61;108;108;5.0284961722635035
oceanography;5;5;5;2.3219280948873626
och;1;1;1;0.0
octave;3;3;3;1.584962500721156
octet;11;12;12;3.418295834054489
odds;8;15;15;2.555913095175825
odor;15;15;15;3.906890595608518
odour;14;15;15;3.773557262275185
odyssey;11;16;16;3.202819531114783
oedema;3;3;3;1.584962500721156
offence;27;60;60;4.284253155003664
offense;8;9;9;2.94770277922009
offensive;24;29;29;4.461092201874919
offer;46;66;66;5.165997627676078
offering;30;44;44;4.71500235722449
office;179;424;424;6.292658684680128
officer;71;144;144;5.558681117177944
official;124;180;180;6.648948794035824
offset;4;7;7;1.8423709931771086
offshoot;8;9;9;2.94770277922009
offspring;10;11;11;3.277613436819116
ohm;3;3;3;1.584962500721156
oil;139;286;286;6.46586687041858
oiler;7;7;7;2.807354922057604
oilfield;6;6;6;2.584962500721156
old;40;91;91;4.7189726208776985
older;4;4;4;2.0
oldest;8;10;10;2.8464393446710154
oligarchy;5;5;5;2.3219280948873626
olive;10;16;16;3.0243974703476995
omission;11;14;14;3.3248629576173574
omnivore;5;5;5;2.3219280948873626
onboard;6;6;6;2.584962500721156
one;1019;2777;2777;7.916913754971186
ones;62;96;96;5.438219767497286
onset;24;35;35;4.240156860408858
onslaught;5;6;6;2.2516291673878226
opacity;4;4;4;2.0
opcode;11;14;14;3.3248629576173574
opening;35;53;53;4.563670789291244
opera;25;26;26;4.623516641218014
operand;16;19;19;3.892407118592878
operation;123;213;213;6.369286276357948
operator;34;45;45;4.861530252405225
operetta;5;6;6;2.2516291673878226
opinion;105;163;163;6.3028623125588155
opium;4;5;5;1.9219280948873623
opponent;68;104;104;5.7138689591590985
opportunity;77;134;134;5.638861116963581
opposite;30;59;59;4.326872711364876
opposition;92;152;152;5.815623618174871
oppression;10;11;11;3.2776134368191165
optic;4;21;21;1.5645041853857053
optics;24;35;35;4.3760107890421
optimism;15;17;17;3.8521687236032816
optimization;9;9;9;3.169925001442312
option;35;44;44;4.9877296299517635
opus;6;7;7;2.5216406363433186
oracle;21;30;30;4.148394345536403
oral;6;7;7;2.521640636343318
orandi;6;7;7;2.5216406363433186
orange;19;30;30;3.898068512058839
oration;5;5;5;2.3219280948873626
orator;18;21;21;4.070656113151928
oratory;12;12;12;3.584962500721156
orbit;83;184;184;5.586833340223221
orbitals;39;64;64;4.805539500408212
orchard;7;8;8;2.75
orchestra;20;35;35;3.872140159802109
ordeal;4;4;4;2.0
order;251;762;762;6.025386357373947
ordering;9;12;12;3.0220552088742
ordinance;25;34;34;4.418201444127884
ordinary;5;5;5;2.3219280948873626
ordination;19;24;24;4.053508854797679
ore;30;41;41;4.735362370366207
organ;24;41;41;4.269035163567092
organelle;8;10;10;2.9219280948873623
organisation;54;73;73;5.534012189278279
organism;63;94;94;5.613679575359815
organist;9;12;12;3.084962500721156
organization;153;293;293;6.51257637026077
organizer;20;24;24;4.220175521464346
organs;24;28;28;4.521640636343317
orient;6;9;9;2.4193819456463714
orientation;26;31;31;4.582913245731168
origin;134;299;299;5.8629835927301235
original;43;71;71;4.743922647277568
originality;9;9;9;3.169925001442312
originator;7;16;16;2.423794940695399
ormer;10;10;10;3.321928094887362
ornament;14;14;14;3.8073549220576055
ornithine;3;3;3;1.584962500721156
orpiment;4;4;4;2.0
orthodoxy;9;10;10;3.1219280948873624
orthography;6;8;8;2.5
oscillation;24;30;30;4.361406329721842
oscillator;11;12;12;3.418295834054489
osteoarthritis;16;20;20;3.921928094887362
other;22;61;61;3.1951537256923404
others;226;376;376;7.20321990644351
ottoman;49;91;91;4.7982207215896215
ounce;10;11;11;3.2776134368191165
ounces;3;3;3;1.584962500721156
our;69;113;113;5.600255101549211
ourselves;5;5;5;2.3219280948873626
outbreak;23;38;38;3.993941080432974
outcome;44;66;66;5.087405339680728
outcrop;9;9;9;3.169925001442312
outcry;7;7;7;2.807354922057604
outdoors;7;7;7;2.807354922057604
outfit;6;6;6;2.584962500721156
outflow;17;19;19;3.9976702764876153
outlet;19;22;22;4.1523912776298655
outlier;5;5;5;2.3219280948873626
outline;17;25;25;3.753269689515107
outlook;8;8;8;3.0
outpost;18;22;22;4.061482186720775
output;63;97;97;5.4909681884211885
outrage;6;6;6;2.584962500721156
outset;4;11;11;1.789929075309999
outside;8;15;15;2.606238928653389
outsider;14;18;18;3.725480556997868
outskirts;5;5;5;2.3219280948873626
oval;12;31;31;2.6550663505841685
ovation;5;7;7;2.235926350629033
oven;5;5;5;2.3219280948873626
overall;15;17;17;3.8077635764171953
overallfor;5;6;6;2.2516291673878226
overflights;6;7;7;2.5216406363433186
overgrowth;4;5;5;1.9219280948873623
overlap;17;18;18;4.058813890331201
overlordship;5;5;5;2.3219280948873626
overrun;10;14;14;3.09306920777189
oversight;11;13;13;3.3927474104487847
overthrow;7;8;8;2.75
overuse;9;12;12;3.0220552088742
owl;13;16;16;3.625
owner;77;120;120;5.9100330210853445
ownership;36;50;50;4.81817193947184
ox;9;10;10;3.121928094887362
oxaloacetate;10;10;10;3.321928094887362
oxen;3;3;3;1.584962500721156
oxidation;23;44;44;3.9784939036661586
oxide;31;39;39;4.855789718806774
oxidizer;8;9;9;2.9477027792200903
oxyacetylene;6;7;7;2.521640636343318
oxygen;54;100;100;5.293500565378155
pace;18;24;24;4.053508854797679
pacifism;8;8;8;3.0
pacifist;10;12;12;3.2516291673878226
pack;10;15;15;3.1068905956085184
package;32;39;39;4.907071770088825
packaging;7;7;7;2.807354922057604
packer;6;6;6;2.584962500721156
packet;8;14;14;2.8423709931771084
pact;9;9;9;3.169925001442312
pad;13;19;19;3.497155802575671
paddle;7;7;7;2.807354922057604
pagan;16;20;20;3.846439344671015
paganism;6;7;7;2.521640636343318
page;28;43;43;4.55162195297101
pageant;8;8;8;3.0
pain;66;95;95;5.7804480455973595
painkiller;5;5;5;2.3219280948873626
pains;10;10;10;3.321928094887362
paint;12;14;14;3.521640636343319
painter;21;24;24;4.303508854797679
painting;53;72;72;5.54326645312615
pair;56;110;110;4.9776654230104205
pairing;6;6;6;2.584962500721156
pal;4;4;4;2.0
palace;77;163;163;5.247413121300828
palatinus;5;5;5;2.3219280948873626
pale;7;9;9;2.725480556997868
paleontologist;10;10;10;3.321928094887362
paleontology;5;5;5;2.3219280948873626
palette;7;7;7;2.807354922057604
palisade;6;6;6;2.584962500721156
pallium;5;6;6;2.2516291673878226
palm;7;8;8;2.75
palmer;2;3;3;0.9182958340544896
palmeri;8;9;9;2.94770277922009
pamphlet;20;29;29;4.086790375244805
pan;5;9;9;2.0588138903312014
pandemic;7;10;10;2.6464393446710153
panegyric;7;8;8;2.75
panel;35;40;40;4.981687083026443
panhandle;5;5;5;2.3219280948873626
panic;7;13;13;2.6235166412180155
pantheism;9;10;10;3.121928094887362
pantheon;15;28;28;3.324862957617356
papacy;13;20;20;3.2393538721672006
paper;150;327;327;6.335469419146872
pappus;5;6;6;2.251629167387823
papyri;13;22;22;3.3564924137968233
papyrus;23;29;29;4.31971753049182
par;15;16;16;3.875
parabasis;25;39;39;4.2686974892621645
paracetamol;9;16;16;3.0306390622295662
parachute;4;4;4;2.0
parade;12;15;15;3.373557262275185
paradigm;22;24;24;4.418295834054489
paradise;11;11;11;3.459431618637298
paradox;27;42;42;4.297694364420735
paraffin;8;10;10;2.9219280948873623
paragraph;5;6;6;2.251629167387823
parakeet;4;4;4;2.0
parallax;17;35;35;3.753884003018748
parallaxes;6;6;6;2.584962500721156
parallel;23;32;32;4.351409765557392
parameter;38;44;44;5.186704345910023
paramour;8;8;8;3.0
parasite;9;9;9;3.169925001442312
paratime;20;20;20;4.321928094887363
pareja;2;3;3;0.9182958340544896
parent;79;141;141;5.713509377261858
parentage;11;11;11;3.459431618637298
parentheses;13;18;18;3.4138338639736006
parenthesis;7;7;7;2.807354922057604
parish;45;69;69;5.082859240355457
parishioner;9;10;10;3.121928094887362
parity;5;6;6;2.2516291673878226
park;45;67;67;5.172442877309602
parkland;11;12;12;3.418295834054489
parklands;10;10;10;3.321928094887362
parlance;5;5;5;2.3219280948873626
parliament;65;142;142;5.1477232452745305
parody;11;15;15;3.323231428797621
parsing;6;6;6;2.584962500721156
parsley;3;4;4;1.5
parsnip;2;2;2;1.0
part;292;1125;1125;5.791408392613621
participant;33;48;48;4.736440501696146
participation;19;36;36;3.940351042928689
participle;7;8;8;2.75
